index,lpips,lpips_fooled,orig_zs_idx,orig_zs_label,orig_zs_conf,adv_zs_idx,adv_zs_label,adv_zs_conf_of_orig,zs_confidence_drop,zs_fooled
1018,0.003930868,0,11,boy,0.143394336,49,mountain,0.059625924,0.083768412,1
1019,0.008638454,0,60,plain,0.140434518,20,chair,0.00842443,0.132010088,1
1020,0.004972559,0,35,girl,0.560681403,58,pickup_truck,0.087321982,0.473359421,1
1021,0.022106219,1,60,plain,0.342047781,87,television,0.012123796,0.329923985,1
1022,0.006643177,0,35,girl,0.200849101,49,mountain,0.018503912,0.182345189,1
1023,0.01042512,0,11,boy,0.742058516,11,boy,0.351946682,0.390111834,0
1024,0.00389723,0,11,boy,0.166124701,11,boy,0.161610052,0.00451465,0
1025,0.004748879,0,46,man,0.571619511,86,telephone,0.015071382,0.556548129,1
1026,0.00999945,0,35,girl,0.718997836,35,girl,0.182126686,0.53687115,0
1027,0.006879322,0,35,girl,0.410995662,35,girl,0.166853592,0.24414207,0
1028,0.003124749,0,12,bridge,0.421359688,68,road,0.015974171,0.405385517,1
1029,0.002901108,0,12,bridge,0.862205327,49,mountain,0.103852093,0.758353233,1
1030,0.006449745,0,98,woman,0.335273504,86,telephone,0.087369062,0.247904442,1
1031,0.002698215,0,47,maple_tree,0.248463392,19,cattle,0.057690416,0.190772977,1
1032,0.003132295,0,98,woman,0.500948668,60,plain,0.081217401,0.419731267,1
1033,0.003570755,0,8,bicycle,0.748084784,8,bicycle,0.841402531,-0.093317747,0
1034,0.002705511,0,41,lawn_mower,0.434208184,8,bicycle,0.154148817,0.280059367,1
1035,0.007456958,0,0,apple,0.533191562,87,television,0.074452855,0.458738707,1
1036,0.003218762,0,46,man,0.194665089,69,rocket,0.024945401,0.169719689,1
1037,0.006871638,0,60,plain,0.216876477,41,lawn_mower,0.048543792,0.168332685,1
1038,0.007852864,0,58,pickup_truck,0.456721842,87,television,0.01625674,0.440465102,1
1039,0.00443482,0,46,man,0.369246125,46,man,0.191988006,0.177258119,0
1040,0.007403716,0,98,woman,0.236081645,60,plain,0.019026071,0.217055574,1
1041,0.00563546,0,11,boy,0.296245724,86,telephone,0.107338063,0.188907661,1
1042,0.004574466,0,71,sea,0.681599021,71,sea,0.620833039,0.060765982,0
1043,0.006889585,0,98,woman,0.603151023,98,woman,0.150287867,0.452863157,0
1044,0.004832675,0,1,aquarium_fish,0.246437311,60,plain,0.111694209,0.134743102,1
1045,0.002942651,0,11,boy,0.592948496,11,boy,0.14683944,0.446109056,0
1046,0.008085219,0,48,motorcycle,0.48713246,48,motorcycle,0.742931306,-0.255798846,0
1047,0.002910289,0,49,mountain,0.234844819,49,mountain,0.283636212,-0.048791394,0
1048,0.004118323,0,8,bicycle,0.796681464,8,bicycle,0.199356616,0.597324848,0
1049,0.003497517,0,32,flatfish,0.750665426,87,television,0.002175377,0.748490049,1
1050,0.00514889,0,46,man,0.746308863,46,man,0.151777297,0.594531566,0
1051,0.003769639,0,46,man,0.227726817,11,boy,0.098888218,0.128838599,1
1052,0.005028961,0,11,boy,0.475117505,51,mushroom,0.04931226,0.425805245,1
1053,0.002756265,0,46,man,0.213602841,86,telephone,0.106068708,0.107534133,1
1054,0.004046731,0,20,chair,0.26005441,20,chair,0.162652805,0.097401604,0
1055,0.004259002,0,11,boy,0.724876523,11,boy,0.181489751,0.543386772,0
1056,0.004922678,0,46,man,0.344152421,87,television,0.056676883,0.287475538,1
1057,0.006596553,0,98,woman,0.255777329,71,sea,0.004839209,0.25093812,1
1058,0.002930403,0,86,telephone,0.443136901,84,table,0.018463928,0.424672972,1
1059,0.003480999,0,86,telephone,0.941232562,20,chair,0.105398305,0.835834257,1
1060,0.004306509,0,48,motorcycle,0.325968146,49,mountain,0.026986834,0.298981313,1
1061,0.00185465,0,11,boy,0.162525088,87,television,0.051296633,0.111228455,1
1062,0.002594879,0,86,telephone,0.773736835,86,telephone,0.832990706,-0.059253871,0
1063,0.003039656,0,71,sea,0.315405726,71,sea,0.438431025,-0.123025298,0
1064,0.003542951,0,48,motorcycle,0.73912257,68,road,0.018363228,0.720759341,1
1065,0.001083737,0,98,woman,0.61103332,11,boy,0.01030286,0.60073046,1
1066,0.004860594,0,46,man,0.152786687,11,boy,0.063926324,0.088860363,1
1067,0.00490219,0,41,lawn_mower,0.226175755,8,bicycle,0.083987072,0.142188683,1
1068,0.00337788,0,46,man,0.173946977,41,lawn_mower,0.00592496,0.168022017,1
1069,0.003575375,0,20,chair,0.217343777,35,girl,0.016621852,0.200721925,1
1070,0.00877653,0,96,willow_tree,0.266030282,41,lawn_mower,0.031578317,0.234451964,1
1071,0.007043041,0,11,boy,0.269337296,29,dinosaur,0.050497565,0.218839731,1
1072,0.002903667,0,11,boy,0.401557684,38,kangaroo,0.072887048,0.328670636,1
1073,0.001868532,0,46,man,0.704597294,46,man,0.335542917,0.369054377,0
1074,0.004198755,0,91,trout,0.156260177,11,boy,0.105202384,0.051057793,1
1075,0.004081473,0,11,boy,0.168003723,31,elephant,0.019204391,0.148799332,1
1076,0.004020919,0,46,man,0.609600842,46,man,0.154767454,0.454833388,0
1077,0.008012116,0,11,boy,0.253894895,40,lamp,0.016486859,0.237408036,1
1078,0.002191423,0,95,whale,0.17592524,71,sea,0.092247054,0.083678186,1
1079,0.004463985,0,35,girl,0.319386572,11,boy,0.083820552,0.23556602,1
1080,0.007647826,0,68,road,0.382103801,8,bicycle,0.027223727,0.354880074,1
1081,0.004532267,0,48,motorcycle,0.885632813,48,motorcycle,0.906088591,-0.020455778,0
1082,0.004115837,0,35,girl,0.450777858,33,forest,0.03464099,0.416136868,1
1083,0.004231434,0,8,bicycle,0.588386893,8,bicycle,0.957166672,-0.368779778,0
1084,0.007418729,0,84,table,0.273732781,84,table,0.332252324,-0.058519542,0
1085,0.003286961,0,86,telephone,0.930109084,86,telephone,0.510280192,0.419828892,0
1086,0.004286692,0,98,woman,0.276494265,87,television,0.018460419,0.258033846,1
1087,0.002185627,0,11,boy,0.142954126,87,television,0.032447509,0.110506617,1
1088,0.003306173,0,46,man,0.437475562,46,man,0.069689997,0.367785566,0
1089,0.002532577,0,39,keyboard,0.616742671,39,keyboard,0.685860395,-0.069117725,0
1090,0.004545302,0,86,telephone,0.616701007,60,plain,0.082095221,0.534605786,1
1091,0.005067685,0,84,table,0.292354763,84,table,0.198906317,0.093448445,0
1092,0.004253142,0,5,bed,0.128527671,40,lamp,0.022306781,0.10622089,1
1093,0.005247404,0,60,plain,0.341249824,47,maple_tree,0.098959215,0.242290609,1
1094,0.004330242,0,46,man,0.077641621,87,television,0.021983899,0.055657722,1
1095,0.005519798,0,46,man,0.280430406,41,lawn_mower,0.084543675,0.195886731,1
1096,0.003921641,0,94,wardrobe,0.657857776,87,television,0.003529286,0.65432849,1
1097,0.003104256,0,60,plain,0.217882007,87,television,0.0458191,0.172062907,1
1098,0.004581824,0,2,baby,0.439719439,2,baby,0.465320587,-0.025601149,0
1099,0.004055489,0,98,woman,0.146194547,41,lawn_mower,0.031862006,0.114332542,1
1100,0.003853515,0,35,girl,0.247538134,11,boy,0.081819482,0.165718652,1
1101,0.003203663,0,35,girl,0.403023899,35,girl,0.407868087,-0.004844189,0
1102,0.004515111,0,47,maple_tree,0.126086861,13,bus,0.003620262,0.122466598,1
1103,0.003210641,0,98,woman,0.228873417,86,telephone,0.01467512,0.214198297,1
1104,0.002992702,0,94,wardrobe,0.168318436,86,telephone,0.019093398,0.149225038,1
1105,0.005157507,0,60,plain,0.112205416,9,bottle,0.03060795,0.081597466,1
1106,0.003271786,0,11,boy,0.257357419,71,sea,0.085916974,0.171440445,1
1107,0.00379034,0,11,boy,0.294938177,11,boy,0.183709666,0.111228511,0
1108,0.005373801,0,46,man,0.310076535,71,sea,0.005344807,0.304731728,1
1109,0.005269282,0,11,boy,0.601431966,11,boy,0.463229328,0.138202637,0
1110,0.015763424,1,35,girl,0.180928737,11,boy,0.039475098,0.141453639,1
1111,0.005236412,0,35,girl,0.305651069,2,baby,0.029737325,0.275913743,1
1112,0.007382915,0,35,girl,0.216238022,35,girl,0.186192796,0.030045226,0
1113,0.002325908,0,11,boy,0.165644884,11,boy,0.17427516,-0.008630276,0
1114,0.005070935,0,39,keyboard,0.267128021,87,television,0.013800392,0.253327629,1
1115,0.002587538,0,11,boy,0.317289233,35,girl,0.175753757,0.141535476,1
1116,0.005343836,0,46,man,0.363187641,40,lamp,0.0687209,0.294466741,1
1117,0.003559988,0,41,lawn_mower,0.27706939,41,lawn_mower,0.357361048,-0.080291659,0
1118,0.005157268,0,87,television,0.846735716,87,television,0.52602756,0.320708156,0
1119,0.00579964,0,46,man,0.549746156,28,cup,0.260195673,0.289550483,1
1120,0.004122098,0,5,bed,0.217429787,25,couch,0.049273305,0.168156482,1
1121,0.003139958,0,35,girl,0.358493179,35,girl,0.192298517,0.166194662,0
1122,0.007382256,0,11,boy,0.226772457,35,girl,0.101846188,0.124926269,1
1123,0.003228392,0,81,streetcar,0.346818358,31,elephant,0.045006339,0.301812019,1
1124,0.002830441,0,98,woman,0.459514707,46,man,0.046689358,0.41282535,1
1125,0.006137019,0,46,man,0.382710695,11,boy,0.193655178,0.189055517,1
1126,0.003538365,0,11,boy,0.548043132,11,boy,0.246259004,0.301784128,0
1127,0.003814111,0,46,man,0.621466279,11,boy,0.080679633,0.540786646,1
1128,0.001762465,0,98,woman,0.439884871,35,girl,0.12881051,0.311074361,1
1129,0.006684369,0,58,pickup_truck,0.757332444,58,pickup_truck,0.71802485,0.039307594,0
1130,0.002862344,0,11,boy,0.415124685,51,mushroom,0.059592679,0.355532005,1
1131,0.004147543,0,60,plain,0.183376268,60,plain,0.142369092,0.041007176,0
1132,0.003601667,0,8,bicycle,0.794100165,8,bicycle,0.218390733,0.575709432,0
1133,0.002567295,0,46,man,0.389920801,11,boy,0.094115131,0.29580567,1
1134,0.003602274,0,11,boy,0.155104235,11,boy,0.15408127,0.001022965,0
1135,0.011800072,0,87,television,0.131881401,87,television,0.20065327,-0.068771869,0
1136,0.007540534,0,94,wardrobe,0.33749038,86,telephone,0.01529027,0.32220011,1
1137,0.004218272,0,98,woman,0.386633098,98,woman,0.19831349,0.188319609,0
1138,0.005492019,0,60,plain,0.1868193,41,lawn_mower,0.090010896,0.096808404,1
1139,0.006115134,0,11,boy,0.598397851,11,boy,0.180427402,0.417970449,0
1140,0.007260276,0,8,bicycle,0.678206682,48,motorcycle,0.354366034,0.323840648,1
1141,0.001856919,0,25,couch,0.625457108,87,television,0.042684577,0.582772531,1
1142,0.00744856,0,98,woman,0.405063748,41,lawn_mower,0.011494425,0.393569323,1
1143,0.005193836,0,11,boy,0.572281241,11,boy,0.14971365,0.422567591,0
1144,0.004684905,0,98,woman,0.506833315,35,girl,0.096164137,0.410669178,1
1145,0.004405837,0,11,boy,0.413906276,35,girl,0.078583606,0.335322671,1
1146,0.002520094,0,88,tiger,0.090544365,1,aquarium_fish,0.008385269,0.082159096,1
1147,0.005568055,0,11,boy,0.323785156,46,man,0.158103645,0.165681511,1
1148,0.004608863,0,20,chair,0.296390265,25,couch,0.24110727,0.055282995,1
1149,0.009563293,0,2,baby,0.543499231,2,baby,0.425868034,0.117631197,0
1150,0.003641955,0,96,willow_tree,0.375822425,35,girl,0.013869599,0.361952826,1
1151,0.004290415,0,39,keyboard,0.118365787,86,telephone,0.000736219,0.117629568,1
1152,0.00462037,0,35,girl,0.177185372,38,kangaroo,0.012398758,0.164786614,1
1153,0.003187494,0,86,telephone,0.38945806,67,ray,0.011479824,0.377978236,1
1154,0.00633544,0,61,plate,0.108161002,87,television,0.014374735,0.093786268,1
1155,0.004753774,0,8,bicycle,0.726974487,8,bicycle,0.515559852,0.211414635,0
1156,0.008161437,0,46,man,0.261376828,87,television,0.110481329,0.150895499,1
1157,0.004379231,0,11,boy,0.288864404,2,baby,0.038214818,0.250649586,1
1158,0.002955426,0,46,man,0.263897181,60,plain,0.032410946,0.231486235,1
1159,0.002390794,0,35,girl,0.416503578,35,girl,0.293393314,0.123110265,0
1160,0.003873951,0,81,streetcar,0.953526378,68,road,0.190348953,0.763177425,1
1161,0.00477875,0,60,plain,0.177583545,60,plain,0.20360148,-0.026017934,0
1162,0.014180059,0,48,motorcycle,0.982456684,48,motorcycle,0.11056973,0.871886954,0
1163,0.006623113,0,35,girl,0.411641359,46,man,0.037072971,0.374568388,1
1164,0.005994095,0,98,woman,0.445864409,35,girl,0.076789975,0.369074434,1
1165,0.002909929,0,46,man,0.252340287,87,television,0.026478605,0.225861682,1
1166,0.004729395,0,11,boy,0.347883463,11,boy,0.151607111,0.196276352,0
1167,0.002304191,0,11,boy,0.153839916,87,television,0.064342812,0.089497104,1
1168,0.003549517,0,35,girl,0.384898365,60,plain,0.048898906,0.335999459,1
1169,0.003050282,0,35,girl,0.247521862,15,camel,0.03425977,0.213262092,1
1170,0.003860939,0,46,man,0.222919315,84,table,0.038652968,0.184266347,1
1171,0.003005433,0,98,woman,0.324628145,60,plain,0.018593295,0.30603485,1
1172,0.00415277,0,84,table,0.217516452,84,table,0.295951933,-0.078435481,0
1173,0.006158298,0,98,woman,0.309815139,35,girl,0.154897168,0.15491797,1
1174,0.004590312,0,8,bicycle,0.728346646,81,streetcar,0.032611929,0.695734717,1
1175,0.001966335,0,86,telephone,0.411306798,35,girl,0.02267679,0.388630008,1
1176,0.003149052,0,11,boy,0.148847058,15,camel,0.023685487,0.125161571,1
1177,0.00303414,0,41,lawn_mower,0.17160368,35,girl,0.068556063,0.103047617,1
1178,0.007568039,0,46,man,0.659367442,46,man,0.436703146,0.222664297,0
1179,0.003813708,0,68,road,0.734372973,27,crocodile,0.01871239,0.715660583,1
1180,0.00901865,0,11,boy,0.169468045,49,mountain,0.041387245,0.1280808,1
1181,0.003959168,0,46,man,0.348846346,11,boy,0.100800075,0.248046272,1
1182,0.003300056,0,17,castle,0.571453035,17,castle,0.428424478,0.143028557,0
1183,0.004782252,0,11,boy,0.316128433,11,boy,0.077199705,0.238928728,0
1184,0.006699812,0,1,aquarium_fish,0.128249645,49,mountain,0.081415735,0.04683391,1
1185,0.00592799,0,46,man,0.613169312,35,girl,0.03300881,0.580160502,1
1186,0.005405878,0,86,telephone,0.476843119,11,boy,0.012100284,0.464742835,1
1187,0.003799693,0,11,boy,0.229669407,87,television,0.051933341,0.177736066,1
1188,0.002359424,0,60,plain,0.26672864,87,television,0.15080516,0.115923479,1
1189,0.003175509,0,86,telephone,0.173166633,11,boy,0.033040129,0.140126504,1
1190,0.002266772,0,68,road,0.546814203,81,streetcar,0.106696963,0.44011724,1
1191,0.003115263,0,35,girl,0.266039819,60,plain,0.120882787,0.145157032,1
1192,0.009714685,0,20,chair,0.432737589,25,couch,0.038750488,0.393987101,1
1193,0.006127972,0,60,plain,0.140109316,61,plate,0.03106432,0.109044995,1
1194,0.005799065,0,95,whale,0.371037334,60,plain,0.01234113,0.358696205,1
1195,0.003796047,0,11,boy,0.312460184,35,girl,0.06448108,0.247979105,1
1196,0.007343748,0,41,lawn_mower,0.228771821,41,lawn_mower,0.112522706,0.116249114,0
1197,0.005406624,0,35,girl,0.309376925,35,girl,0.272633404,0.036743522,0
1198,0.003711926,0,35,girl,0.76435262,35,girl,0.252839535,0.511513084,0
1199,0.002816833,0,9,bottle,0.180789143,86,telephone,0.021909436,0.158879707,1
1200,0.004352165,0,46,man,0.277215242,46,man,0.214100093,0.06311515,0
1201,0.003661253,0,98,woman,0.329723775,86,telephone,0.157996386,0.171727389,1
1202,0.003255237,0,48,motorcycle,0.836472392,48,motorcycle,0.59478426,0.241688132,0
1203,0.003423189,0,11,boy,0.347388357,41,lawn_mower,0.071434028,0.275954328,1
1204,0.011822079,0,25,couch,0.1815871,87,television,0.026813673,0.154773427,1
1205,0.004845057,0,91,trout,0.099101581,40,lamp,0.002939486,0.096162095,1
1206,0.005804375,0,84,table,0.318218708,47,maple_tree,0.026420102,0.291798607,1
1207,0.003163954,0,11,boy,0.696824193,11,boy,0.10811425,0.588709943,0
1208,0.002870581,0,60,plain,0.446643174,60,plain,0.242389306,0.204253867,0
1209,0.006798356,0,35,girl,0.4447487,41,lawn_mower,0.002132853,0.442615846,1
1210,0.006797619,0,46,man,0.250360042,46,man,0.118538752,0.13182129,0
1211,0.003901581,0,60,plain,0.327969283,60,plain,0.287036628,0.040932655,0
1212,0.00362804,0,5,bed,0.49432686,38,kangaroo,0.019268757,0.475058103,1
1213,0.003164775,0,46,man,0.240861595,35,girl,0.044567816,0.196293779,1
1214,0.009248535,0,11,boy,0.163965851,30,dolphin,0.01068321,0.153282641,1
1215,0.003469979,0,84,table,0.401300102,84,table,0.646082222,-0.24478212,0
1216,0.003756538,0,35,girl,0.177312598,60,plain,0.025140645,0.152171953,1
1217,0.004751629,0,86,telephone,0.937402964,86,telephone,0.488025963,0.449377,0
1218,0.005813034,0,61,plate,0.595919609,60,plain,0.059681643,0.536237966,1
1219,0.004976061,0,11,boy,0.2882061,68,road,0.001487459,0.286718642,1
1220,0.002794528,0,2,baby,0.480156898,11,boy,0.043840364,0.436316535,1
1221,0.003091335,0,91,trout,0.137154326,87,television,0.011264763,0.125889563,1
1222,0.002435519,0,46,man,0.183483735,90,train,0.002983682,0.180500053,1
1223,0.006755623,0,11,boy,0.262904555,44,lizard,0.03904083,0.223863725,1
1224,0.003569901,0,58,pickup_truck,0.360670745,58,pickup_truck,0.232009634,0.128661111,0
1225,0.004599177,0,11,boy,0.351783454,86,telephone,0.073916875,0.27786658,1
1226,0.003680715,0,35,girl,0.48840183,11,boy,0.100185812,0.388216019,1
1227,0.00345454,0,98,woman,0.45210737,87,television,0.011296269,0.4408111,1
1228,0.002075805,0,8,bicycle,0.609959006,8,bicycle,0.10204614,0.507912867,0
1229,0.004547288,0,41,lawn_mower,0.474497557,41,lawn_mower,0.157846645,0.316650912,0
1230,0.004499845,0,35,girl,0.210873932,11,boy,0.058162089,0.152711842,1
1231,0.004656259,0,48,motorcycle,0.909305215,48,motorcycle,0.796966434,0.112338781,0
1232,0.003360405,0,8,bicycle,0.761582196,81,streetcar,0.015684525,0.745897671,1
1233,0.004115583,0,29,dinosaur,0.227809787,8,bicycle,0.006433939,0.221375848,1
1234,0.004035577,0,15,camel,0.511805058,15,camel,0.832358479,-0.320553422,0
1235,0.003137163,0,98,woman,0.766715288,35,girl,0.146034554,0.620680735,1
1236,0.00730422,0,8,bicycle,0.898091555,8,bicycle,0.879927635,0.018163919,0
1237,0.00971435,0,46,man,0.227972612,87,television,0.038670376,0.189302236,1
1238,0.00306614,0,84,table,0.452423871,84,table,0.150790095,0.301633775,0
1239,0.001908245,0,11,boy,0.271346509,71,sea,0.030719232,0.240627278,1
1240,0.003838129,0,98,woman,0.914769948,98,woman,0.606127441,0.308642507,0
1241,0.002381975,0,46,man,0.884506106,98,woman,0.172516361,0.711989745,1
1242,0.003519131,0,98,woman,0.737608552,57,pear,0.010720986,0.726887566,1
1243,0.004500313,0,71,sea,0.722305715,60,plain,0.014059227,0.708246488,1
1244,0.001980243,0,61,plate,0.236592591,92,tulip,0.018704453,0.217888137,1
1245,0.002381975,0,46,man,0.884506106,98,woman,0.172516361,0.711989745,1
1246,0.003418352,0,98,woman,0.817619324,5,bed,0.052870646,0.764748678,1
1247,0.003838129,0,98,woman,0.914769948,98,woman,0.606127441,0.308642507,0
1248,0.003645506,0,5,bed,0.562140405,46,man,0.007318665,0.55482174,1
1249,0.003051623,0,98,woman,0.670712113,98,woman,0.363838553,0.30687356,0
1250,0.006118986,0,46,man,0.478632063,11,boy,0.118712045,0.359920017,1
1251,0.00238799,0,98,woman,0.623495817,98,woman,0.695774734,-0.072278917,0
1252,0.003645506,0,5,bed,0.562140405,46,man,0.007318665,0.55482174,1
1253,0.001987474,0,46,man,0.317634791,46,man,0.161941245,0.155693546,0
1254,0.002360796,0,61,plate,0.341831058,10,bowl,0.029216047,0.312615011,1
1255,0.003576956,0,98,woman,0.885780215,98,woman,0.197109923,0.688670292,0
1256,0.002165907,0,49,mountain,0.142684132,49,mountain,0.757280946,-0.614596814,0
1257,0.011122594,0,98,woman,0.403311372,92,tulip,0.000754905,0.402556467,1
1258,0.003207619,0,98,woman,0.856256247,98,woman,0.194621891,0.661634356,0
1259,0.004046702,0,98,woman,0.251882613,61,plate,0.00449329,0.247389323,1
1260,0.00732634,0,93,turtle,0.394087762,86,telephone,0.042563487,0.351524275,1
1261,0.001954767,0,2,baby,0.348858476,87,television,0.017010543,0.331847932,1
1262,0.004533322,0,98,woman,0.747198284,23,cloud,0.038592014,0.708606269,1
1263,0.002029923,0,46,man,0.890501797,46,man,0.646145582,0.244356215,0
1264,0.002759503,0,98,woman,0.366684437,35,girl,0.057249222,0.309435215,1
1265,0.002381975,0,46,man,0.884506106,98,woman,0.172516361,0.711989745,1
1266,0.003051623,0,98,woman,0.670712113,98,woman,0.363838553,0.30687356,0
1267,0.00234151,0,98,woman,0.465561122,46,man,0.036472656,0.429088466,1
1268,0.002462677,0,46,man,0.72872901,46,man,0.570058525,0.158670485,0
1269,0.003741477,0,12,bridge,0.231380969,60,plain,0.005729261,0.225651708,1
1270,0.003268877,0,93,turtle,0.141107008,29,dinosaur,0.005148435,0.135958573,1
1271,0.003645506,0,5,bed,0.562140405,46,man,0.007318665,0.55482174,1
1272,0.006241193,0,61,plate,0.702660024,41,lawn_mower,0.077754207,0.624905817,1
1273,0.003261508,0,2,baby,0.425831407,29,dinosaur,0.016741758,0.409089649,1
1274,0.003435476,0,98,woman,0.863516331,35,girl,0.087624013,0.775892317,1
1275,0.004239255,0,46,man,0.783566058,11,boy,0.111120649,0.672445409,1
1276,0.003838129,0,98,woman,0.914769948,98,woman,0.606127441,0.308642507,0
1277,0.002694522,0,98,woman,0.379765481,98,woman,0.272246629,0.107518852,0
1278,0.004254398,0,96,willow_tree,0.333627284,60,plain,0.001509401,0.332117883,1
1279,0.003172034,0,11,boy,0.434977412,49,mountain,0.027373526,0.407603886,1
1280,0.00238799,0,98,woman,0.623495817,98,woman,0.695774734,-0.072278917,0
1281,0.003341907,0,11,boy,0.408395112,57,pear,0.01336147,0.395033642,1
1282,0.003282001,0,61,plate,0.239685342,11,boy,0.032932259,0.206753083,1
1283,0.002025762,0,61,plate,0.340963989,87,television,0.093972787,0.246991202,1
1284,0.002413177,0,2,baby,0.714421332,2,baby,0.562973022,0.151448309,0
1285,0.00308896,0,46,man,0.392037839,98,woman,0.075418666,0.316619173,1
1286,0.004239255,0,46,man,0.783566058,11,boy,0.111120649,0.672445409,1
1287,0.001357383,0,98,woman,0.467239261,8,bicycle,0.013710742,0.453528519,1
1288,0.012670318,0,98,woman,0.587655365,46,man,0.067348249,0.520307116,1
1289,0.002776016,0,96,willow_tree,0.311512649,65,rabbit,0.005698672,0.305813977,1
1290,0.002157757,0,35,girl,0.313834101,35,girl,0.053723704,0.260110397,0
1291,0.003995806,0,37,house,0.229532108,87,television,0.020792654,0.208739454,1
1292,0.002744979,0,46,man,0.317072779,57,pear,0.012248325,0.304824454,1
1293,0.002100337,0,19,cattle,0.807959199,19,cattle,0.303659767,0.504299432,0
1294,0.004900767,0,46,man,0.723569274,46,man,0.498736769,0.224832505,0
1295,0.004454896,0,46,man,0.679946125,87,television,0.005989545,0.67395658,1
1296,0.003872432,0,46,man,0.371434689,49,mountain,0.019911306,0.351523383,1
1297,0.002713683,0,69,rocket,0.381066859,49,mountain,0.064922541,0.316144317,1
1298,0.003135496,0,24,cockroach,0.255959153,46,man,0.008973855,0.246985299,1
1299,0.002863835,0,61,plate,0.354034007,53,orange,0.008358688,0.345675319,1
1300,0.006302866,0,97,wolf,0.670458138,43,lion,0.034042902,0.636415236,1
1301,0.001686041,0,98,woman,0.787348032,35,girl,0.095659949,0.691688083,1
1302,0.002554735,0,98,woman,0.606725454,9,bottle,0.002392939,0.604332516,1
1303,0.002239541,0,46,man,0.176386029,20,chair,0.008732576,0.167653453,1
1304,0.004348284,0,98,woman,0.1988305,86,telephone,0.006993994,0.191836506,1
1305,0.002824223,0,61,plate,0.78412652,87,television,0.085836031,0.69829049,1
1306,0.003066427,0,61,plate,0.655262291,61,plate,0.113512069,0.541750222,0
1307,0.009333551,0,17,castle,0.561529279,49,mountain,0.065552294,0.495976985,1
1308,0.002945032,0,61,plate,0.683598757,25,couch,0.071658134,0.611940622,1
1309,0.002705704,0,2,baby,0.309969425,87,television,0.014137075,0.29583235,1
1310,0.003807632,0,46,man,0.235483229,11,boy,0.0377893,0.197693929,1
1311,0.002874375,0,98,woman,0.667819202,2,baby,0.089653686,0.578165516,1
1312,0.002281467,0,94,wardrobe,0.205658689,87,television,0.0181938,0.187464889,1
1313,0.003832118,0,49,mountain,0.161994845,49,mountain,0.462495595,-0.300500751,0
1314,0.00910527,0,46,man,0.530404627,98,woman,0.297893852,0.232510775,1
1315,0.014000587,0,17,castle,0.980238795,17,castle,0.76809603,0.212142766,0
1316,0.003980665,0,98,woman,0.411008477,51,mushroom,0.00652218,0.404486297,1
1317,0.010639604,0,40,lamp,0.684137523,40,lamp,0.7568385,-0.072700977,0
1318,0.0074925,0,98,woman,0.219520777,98,woman,0.174299136,0.045221642,0
1319,0.002168601,0,40,lamp,0.756812394,40,lamp,0.639121354,0.11769104,0
1320,0.00800753,0,61,plate,0.594330072,61,plate,0.428118497,0.166211575,0
1321,0.003841452,0,98,woman,0.270739108,98,woman,0.242874205,0.027864903,0
1322,0.005975321,0,19,cattle,0.164242461,29,dinosaur,0.0184814,0.145761061,1
1323,0.005252081,0,46,man,0.653850198,98,woman,0.192291215,0.461558983,1
1324,0.00335683,0,94,wardrobe,0.16277492,40,lamp,0.003096376,0.159678545,1
1325,0.01043845,0,2,baby,0.255796641,2,baby,0.096119359,0.159677282,0
1326,0.002520317,0,61,plate,0.556146264,49,mountain,0.044971906,0.511174358,1
1327,0.002407528,0,2,baby,0.840261102,53,orange,0.010408252,0.829852849,1
1328,0.001750701,0,67,ray,0.411675632,20,chair,0.008025738,0.403649894,1
1329,0.00515148,0,17,castle,0.36199379,49,mountain,0.007837682,0.354156108,1
1330,0.00399169,0,71,sea,0.378711283,60,plain,0.011762089,0.366949194,1
1331,0.003556685,0,2,baby,0.23398754,16,can,0.009145625,0.224841915,1
1332,0.002574987,0,59,pine_tree,0.085305944,60,plain,0.010784916,0.074521028,1
1333,0.001835536,0,2,baby,0.733079374,4,beaver,0.028527781,0.704551592,1
1334,0.002602897,0,96,willow_tree,0.252247572,33,forest,0.092223853,0.160023719,1
1335,0.002609295,0,46,man,0.773676336,46,man,0.323115975,0.450560361,0
1336,0.002680921,0,96,willow_tree,0.256937712,60,plain,0.010064144,0.246873569,1
1337,0.003512062,0,12,bridge,0.222776338,11,boy,0.004119328,0.21865701,1
1338,0.003147592,0,98,woman,0.819253385,11,boy,0.044838313,0.774415072,1
1339,0.003604715,0,98,woman,0.748108685,46,man,0.139769882,0.608338803,1
1340,0.005199569,0,46,man,0.602030694,46,man,0.309632748,0.292397946,0
1341,0.003594609,0,12,bridge,0.231002629,60,plain,0.003617911,0.227384718,1
1342,0.005337074,0,96,willow_tree,0.200520873,23,cloud,0.001338247,0.199182626,1
1343,0.002938305,0,76,skyscraper,0.18293114,11,boy,0.004407925,0.178523215,1
1344,0.00337844,0,96,willow_tree,0.155016616,49,mountain,0.00738224,0.147634376,1
1345,0.003194676,0,61,plate,0.15441367,60,plain,0.008417124,0.145996546,1
1346,0.003343107,0,98,woman,0.435747862,49,mountain,0.002100114,0.433647748,1
1347,0.003677577,0,98,woman,0.383826077,40,lamp,0.021455139,0.362370938,1
1348,0.004897121,0,98,woman,0.369133592,60,plain,0.061105955,0.308027636,1
1349,0.00460908,0,11,boy,0.385280579,60,plain,0.036200624,0.349079955,1
